0.2	999.802	-1.97116
0.201	999.8	-1.98096
0.202	999.798	-1.99076
0.203	999.796	-2.00056
0.204	999.794	-2.01036
0.205	999.792	-2.02016
0.206	999.79	-2.02996
0.207	999.788	-2.03976
0.208	999.786	-2.04956
0.209	999.784	-2.05936
0.21	999.782	-2.06916
0.211	999.78	-2.07896
0.212	999.778	-2.08876
0.213	999.775	-2.09855
0.214	999.773	-2.10835
0.215	999.771	-2.11815
0.216	999.769	-2.12795
0.217	999.767	-2.13775
0.218	999.765	-2.14755
0.219	999.763	-2.15735
0.22	999.76	-2.16714
0.221	999.758	-2.17694
0.222	999.756	-2.18674
0.223	999.754	-2.19654
0.224	999.752	-2.20634
0.225	999.75	-2.21613
0.226	999.747	-2.22593
0.227	999.745	-2.23573
0.228	999.743	-2.24553
0.229	999.741	-2.25532
0.23	999.738	-2.26512
0.231	999.736	-2.27492
0.232	999.734	-2.28472
0.233	999.731	-2.29451
0.234	999.729	-2.30431
0.235	999.727	-2.31411
0.236	999.725	-2.3239
0.237	999.722	-2.3337
0.238	999.72	-2.3435
0.239	999.718	-2.35329
0.24	999.715	-2.36309
0.241	999.713	-2.37288
0.242	999.71	-2.38268
0.243	999.708	-2.39248
0.244	999.706	-2.40227
0.245	999.703	-2.41207
0.246	999.701	-2.42186
0.247	999.698	-2.43166
0.248	999.696	-2.44145
0.249	999.694	-2.45125
0.25	999.691	-2.46104
0.251	999.689	-2.47084
0.252	999.686	-2.48063
0.253	999.684	-2.49043
0.254	999.681	-2.50022
0.255	999.679	-2.51002
0.256	999.676	-2.51981
0.257	999.674	-2.5296
0.258	999.671	-2.5394
0.259	999.669	-2.54919
0.26	999.666	-2.55899
0.261	999.663	-2.56878
0.262	999.661	-2.57857
0.263	999.658	-2.58837
0.264	999.656	-2.59816
0.265	999.653	-2.60795
0.266	999.65	-2.61774
0.267	999.648	-2.62754
0.268	999.645	-2.63733
0.269	999.643	-2.64712
0.27	999.64	-2.65692
0.271	999.637	-2.66671
0.272	999.635	-2.6765
0.273	999.632	-2.68629
0.274	999.629	-2.69608
0.275	999.626	-2.70588
0.276	999.624	-2.71567
0.277	999.621	-2.72546
0.278	999.618	-2.73525
0.279	999.616	-2.74504
0.28	999.613	-2.75483
0.281	999.61	-2.76462
0.282	999.607	-2.77441
0.283	999.605	-2.7842
0.284	999.602	-2.79399
0.285	999.599	-2.80379
0.286	999.596	-2.81358
0.287	999.593	-2.82337
0.288	999.59	-2.83316
0.289	999.588	-2.84295
0.29	999.585	-2.85274
0.291	999.582	-2.86253
0.292	999.579	-2.87231
0.293	999.576	-2.8821
0.294	999.573	-2.89189
0.295	999.57	-2.90168
0.296	999.567	-2.91147
0.297	999.565	-2.92126
0.298	999.562	-2.93105
0.299	999.559	-2.94084
0.3	999.556	-2.95062
0.301	999.553	-2.96041
0.302	999.55	-2.9702
0.303	999.547	-2.97999
0.304	999.544	-2.98978
0.305	999.541	-2.99956
0.306	999.538	-3.00935
0.307	999.535	-3.01914
0.308	999.532	-3.02893
0.309	999.529	-3.03871
0.31	999.526	-3.0485
0.311	999.523	-3.05829
0.312	999.52	-3.06807
0.313	999.517	-3.07786
0.314	999.513	-3.08765
0.315	999.51	-3.09743
0.316	999.507	-3.10722
0.317	999.504	-3.117
0.318	999.501	-3.12679
0.319	999.498	-3.13657
0.32	999.495	-3.14636
0.321	999.492	-3.15615
0.322	999.488	-3.16593
0.323	999.485	-3.17572
0.324	999.482	-3.1855
0.325	999.479	-3.19528
0.326	999.476	-3.20507
0.327	999.473	-3.21485
0.328	999.469	-3.22464
0.329	999.466	-3.23442
0.33	999.463	-3.2442
0.331	999.46	-3.25399
0.332	999.456	-3.26377
0.333	999.453	-3.27356
0.334	999.45	-3.28334
0.335	999.447	-3.29312
0.336	999.443	-3.3029
0.337	999.44	-3.31269
0.338	999.437	-3.32247
0.339	999.433	-3.33225
0.34	999.43	-3.34203
0.341	999.427	-3.35182
0.342	999.423	-3.3616
0.343	999.42	-3.37138
0.344	999.416	-3.38116
0.345	999.413	-3.39094
0.346	999.41	-3.40072
0.347	999.406	-3.4105
0.348	999.403	-3.42029
0.349	999.399	-3.43007
0.35	999.396	-3.43985
0.351	999.393	-3.44963
0.352	999.389	-3.45941
0.353	999.386	-3.46919
0.354	999.382	-3.47897
0.355	999.379	-3.48875
0.356	999.375	-3.49853
0.357	999.372	-3.5083
0.358	999.368	-3.51808
0.359	999.365	-3.52786
0.36	999.361	-3.53764
0.361	999.358	-3.54742
0.362	999.354	-3.5572
0.363	999.35	-3.56698
0.364	999.347	-3.57676
0.365	999.343	-3.58653
0.366	999.34	-3.59631
0.367	999.336	-3.60609
0.368	999.333	-3.61587
0.369	999.329	-3.62564
0.37	999.325	-3.63542
0.371	999.322	-3.6452
0.372	999.318	-3.65497
0.373	999.314	-3.66475
0.374	999.311	-3.67453
0.375	999.307	-3.6843
0.376	999.303	-3.69408
0.377	999.3	-3.70385
0.378	999.296	-3.71363
0.379	999.292	-3.72341
0.38	999.288	-3.73318
0.381	999.285	-3.74296
0.382	999.281	-3.75273
0.383	999.277	-3.76251
0.384	999.273	-3.77228
0.385	999.27	-3.78205
0.386	999.266	-3.79183
0.387	999.262	-3.8016
0.388	999.258	-3.81138
0.389	999.254	-3.82115
0.39	999.251	-3.83092
0.391	999.247	-3.8407
0.392	999.243	-3.85047
0.393	999.239	-3.86024
0.394	999.235	-3.87002
0.395	999.231	-3.87979
0.396	999.227	-3.88956
0.397	999.224	-3.89933
0.398	999.22	-3.9091
0.399	999.216	-3.91888
0.4	999.212	-3.92865
0.401	999.208	-3.93842
0.402	999.204	-3.94819
0.403	999.2	-3.95796
0.404	999.196	-3.96773
0.405	999.192	-3.9775
0.406	999.188	-3.98727
0.407	999.184	-3.99704
0.408	999.18	-4.00681
0.409	999.176	-4.01658
0.41	999.172	-4.02635
0.411	999.168	-4.03612
0.412	999.164	-4.04589
0.413	999.16	-4.05566
0.414	999.156	-4.06543
0.415	999.152	-4.0752
0.416	999.148	-4.08496
0.417	999.144	-4.09473
0.418	999.139	-4.1045
0.419	999.135	-4.11427
0.42	999.131	-4.12404
0.421	999.127	-4.1338
0.422	999.123	-4.14357
0.423	999.119	-4.15334
0.424	999.115	-4.1631
0.425	999.111	-4.17287
0.426	999.106	-4.18264
0.427	999.102	-4.1924
0.428	999.098	-4.20217
0.429	999.094	-4.21194
0.43	999.09	-4.2217
0.431	999.085	-4.23147
0.432	999.081	-4.24123
0.433	999.077	-4.251
0.434	999.073	-4.26076
0.435	999.068	-4.27053
0.436	999.064	-4.28029
0.437	999.06	-4.29005
0.438	999.055	-4.29982
0.439	999.051	-4.30958
0.44	999.047	-4.31934
0.441	999.043	-4.32911
0.442	999.038	-4.33887
0.443	999.034	-4.34863
0.444	999.029	-4.3584
0.445	999.025	-4.36816
0.446	999.021	-4.37792
0.447	999.016	-4.38768
0.448	999.012	-4.39745
0.449	999.008	-4.40721
0.45	999.003	-4.41697
0.451	998.999	-4.42673
0.452	998.994	-4.43649
0.453	998.99	-4.44625
0.454	998.985	-4.45601
0.455	998.981	-4.46577
0.456	998.976	-4.47553
0.457	998.972	-4.48529
0.458	998.967	-4.49505
0.459	998.963	-4.50481
0.46	998.958	-4.51457
0.461	998.954	-4.52433
0.462	998.949	-4.53409
0.463	998.945	-4.54385
0.464	998.94	-4.5536
0.465	998.936	-4.56336
0.466	998.931	-4.57312
0.467	998.927	-4.58288
0.468	998.922	-4.59263
0.469	998.917	-4.60239
0.47	998.913	-4.61215
0.471	998.908	-4.62191
0.472	998.904	-4.63166
0.473	998.899	-4.64142
0.474	998.894	-4.65117
0.475	998.89	-4.66093
0.476	998.885	-4.67069
0.477	998.88	-4.68044
0.478	998.876	-4.6902
0.479	998.871	-4.69995
0.48	998.866	-4.70971
0.481	998.862	-4.71946
0.482	998.857	-4.72921
0.483	998.852	-4.73897
0.484	998.847	-4.74872
0.485	998.843	-4.75848
0.486	998.838	-4.76823
0.487	998.833	-4.77798
0.488	998.828	-4.78773
0.489	998.823	-4.79749
0.49	998.819	-4.80724
0.491	998.814	-4.81699
0.492	998.809	-4.82674
0.493	998.804	-4.8365
0.494	998.799	-4.84625
0.495	998.795	-4.856
0.496	998.79	-4.86575
0.497	998.785	-4.8755
0.498	998.78	-4.88525
0.499	998.775	-4.895
0.5	998.77	-4.90475
0.501	998.765	-4.9145
0.502	998.76	-4.92425
0.503	998.755	-4.934
0.504	998.75	-4.94375
0.505	998.745	-4.9535
0.506	998.74	-4.96324
0.507	998.736	-4.97299
0.508	998.731	-4.98274
0.509	998.726	-4.99249
0.51	998.721	-5.00224
0.511	998.716	-5.01198
0.512	998.711	-5.02173
0.513	998.706	-5.03148
0.514	998.7	-5.04122
0.515	998.695	-5.05097
0.516	998.69	-5.06072
0.517	998.685	-5.07046
0.518	998.68	-5.08021
0.519	998.675	-5.08995
0.52	998.67	-5.0997
0.521	998.665	-5.10944
0.522	998.66	-5.11919
0.523	998.655	-5.12893
0.524	998.65	-5.13868
0.525	998.644	-5.14842
0.526	998.639	-5.15816
0.527	998.634	-5.16791
0.528	998.629	-5.17765
0.529	998.624	-5.18739
0.53	998.619	-5.19714
0.531	998.613	-5.20688
0.532	998.608	-5.21662
0.533	998.603	-5.22636
0.534	998.598	-5.2361
0.535	998.592	-5.24585
0.536	998.587	-5.25559
0.537	998.582	-5.26533
0.538	998.577	-5.27507
0.539	998.571	-5.28481
0.54	998.566	-5.29455
0.541	998.561	-5.30429
0.542	998.556	-5.31403
0.543	998.55	-5.32377
0.544	998.545	-5.33351
0.545	998.54	-5.34324
0.546	998.534	-5.35298
0.547	998.529	-5.36272
0.548	998.523	-5.37246
0.549	998.518	-5.3822
0.55	998.513	-5.39193
0.551	998.507	-5.40167
0.552	998.502	-5.41141
0.553	998.496	-5.42114
0.554	998.491	-5.43088
0.555	998.486	-5.44062
0.556	998.48	-5.45035
0.557	998.475	-5.46009
0.558	998.469	-5.46982
0.559	998.464	-5.47956
0.56	998.458	-5.48929
0.561	998.453	-5.49903
0.562	998.447	-5.50876
0.563	998.442	-5.5185
0.564	998.436	-5.52823
0.565	998.431	-5.53796
0.566	998.425	-5.5477
0.567	998.42	-5.55743
0.568	998.414	-5.56716
0.569	998.408	-5.5769
0.57	998.403	-5.58663
0.571	998.397	-5.59636
0.572	998.392	-5.60609
0.573	998.386	-5.61582
0.574	998.38	-5.62555
0.575	998.375	-5.63528
0.576	998.369	-5.64501
0.577	998.364	-5.65474
0.578	998.358	-5.66447
0.579	998.352	-5.6742
0.58	998.347	-5.68393
0.581	998.341	-5.69366
0.582	998.335	-5.70339
0.583	998.329	-5.71312
0.584	998.324	-5.72285
0.585	998.318	-5.73258
0.586	998.312	-5.7423
0.587	998.307	-5.75203
0.588	998.301	-5.76176
0.589	998.295	-5.77149
0.59	998.289	-5.78121
0.591	998.283	-5.79094
0.592	998.278	-5.80066
0.593	998.272	-5.81039
0.594	998.266	-5.82012
0.595	998.26	-5.82984
0.596	998.254	-5.83957
0.597	998.249	-5.84929
0.598	998.243	-5.85901
0.599	998.237	-5.86874
0.6	998.231	-5.87846
0.601	998.225	-5.88819
0.602	998.219	-5.89791
0.603	998.213	-5.90763
0.604	998.207	-5.91735
0.605	998.201	-5.92708
0.606	998.195	-5.9368
0.607	998.19	-5.94652
0.608	998.184	-5.95624
0.609	998.178	-5.96596
0.61	998.172	-5.97568
0.611	998.166	-5.9854
0.612	998.16	-5.99512
0.613	998.154	-6.00484
0.614	998.148	-6.01456
0.615	998.142	-6.02428
0.616	998.136	-6.034
0.617	998.13	-6.04372
0.618	998.124	-6.05344
0.619	998.117	-6.06316
0.62	998.111	-6.07288
0.621	998.105	-6.08259
0.622	998.099	-6.09231
0.623	998.093	-6.10203
0.624	998.087	-6.11175
0.625	998.081	-6.12146
0.626	998.075	-6.13118
0.627	998.069	-6.14089
0.628	998.063	-6.15061
0.629	998.056	-6.16032
0.63	998.05	-6.17004
0.631	998.044	-6.17975
0.632	998.038	-6.18947
0.633	998.032	-6.19918
0.634	998.025	-6.2089
0.635	998.019	-6.21861
0.636	998.013	-6.22832
0.637	998.007	-6.23804
0.638	998.001	-6.24775
0.639	997.994	-6.25746
0.64	997.988	-6.26717
0.641	997.982	-6.27688
0.642	997.975	-6.2866
0.643	997.969	-6.29631
0.644	997.963	-6.30602
0.645	997.957	-6.31573
0.646	997.95	-6.32544
0.647	997.944	-6.33515
0.648	997.938	-6.34486
0.649	997.931	-6.35457
0.65	997.925	-6.36428
0.651	997.918	-6.37398
0.652	997.912	-6.38369
0.653	997.906	-6.3934
0.654	997.899	-6.40311
0.655	997.893	-6.41282
0.656	997.886	-6.42252
0.657	997.88	-6.43223
0.658	997.874	-6.44194
0.659	997.867	-6.45164
0.66	997.861	-6.46135
0.661	997.854	-6.47105
0.662	997.848	-6.48076
0.663	997.841	-6.49046
0.664	997.835	-6.50017
0.665	997.828	-6.50987
0.666	997.822	-6.51958
0.667	997.815	-6.52928
0.668	997.809	-6.53898
0.669	997.802	-6.54869
0.67	997.796	-6.55839
0.671	997.789	-6.56809
0.672	997.782	-6.57779
0.673	997.776	-6.58749
0.674	997.769	-6.5972
0.675	997.763	-6.6069
0.676	997.756	-6.6166
0.677	997.749	-6.6263
0.678	997.743	-6.636
0.679	997.736	-6.6457
0.68	997.73	-6.6554
0.681	997.723	-6.6651
0.682	997.716	-6.67479
0.683	997.71	-6.68449
0.684	997.703	-6.69419
0.685	997.696	-6.70389
0.686	997.689	-6.71359
0.687	997.683	-6.72328
0.688	997.676	-6.73298
0.689	997.669	-6.74268
0.69	997.663	-6.75237
0.691	997.656	-6.76207
0.692	997.649	-6.77176
0.693	997.642	-6.78146
0.694	997.635	-6.79115
0.695	997.629	-6.80085
0.696	997.622	-6.81054
0.697	997.615	-6.82024
0.698	997.608	-6.82993
0.699	997.601	-6.83962
0.7	997.595	-6.84932
0.701	997.588	-6.85901
0.702	997.581	-6.8687
0.703	997.574	-6.87839
0.704	997.567	-6.88809
0.705	997.56	-6.89778
0.706	997.553	-6.90747
0.707	997.546	-6.91716
0.708	997.539	-6.92685
0.709	997.532	-6.93654
0.71	997.526	-6.94623
0.711	997.519	-6.95592
0.712	997.512	-6.96561
0.713	997.505	-6.97529
0.714	997.498	-6.98498
0.715	997.491	-6.99467
0.716	997.484	-7.00436
0.717	997.477	-7.01404
0.718	997.47	-7.02373
0.719	997.463	-7.03342
0.72	997.456	-7.0431
0.721	997.449	-7.05279
0.722	997.441	-7.06248
0.723	997.434	-7.07216
0.724	997.427	-7.08185
0.725	997.42	-7.09153
0.726	997.413	-7.10121
0.727	997.406	-7.1109
0.728	997.399	-7.12058
0.729	997.392	-7.13026
0.73	997.385	-7.13995
0.731	997.378	-7.14963
0.732	997.37	-7.15931
0.733	997.363	-7.16899
0.734	997.356	-7.17867
0.735	997.349	-7.18836
0.736	997.342	-7.19804
0.737	997.334	-7.20772
0.738	997.327	-7.2174
0.739	997.32	-7.22708
0.74	997.313	-7.23676
0.741	997.306	-7.24643
0.742	997.298	-7.25611
0.743	997.291	-7.26579
0.744	997.284	-7.27547
0.745	997.276	-7.28515
0.746	997.269	-7.29482
0.747	997.262	-7.3045
0.748	997.255	-7.31418
0.749	997.247	-7.32385
0.75	997.24	-7.33353
0.751	997.233	-7.3432
0.752	997.225	-7.35288
0.753	997.218	-7.36255
0.754	997.211	-7.37223
0.755	997.203	-7.3819
0.756	997.196	-7.39158
0.757	997.188	-7.40125
0.758	997.181	-7.41092
0.759	997.174	-7.42059
0.76	997.166	-7.43027
0.761	997.159	-7.43994
0.762	997.151	-7.44961
0.763	997.144	-7.45928
0.764	997.136	-7.46895
0.765	997.129	-7.47862
0.766	997.121	-7.48829
0.767	997.114	-7.49796
0.768	997.106	-7.50763
0.769	997.099	-7.5173
0.77	997.091	-7.52697
0.771	997.084	-7.53664
0.772	997.076	-7.5463
0.773	997.069	-7.55597
0.774	997.061	-7.56564
0.775	997.054	-7.57531
0.776	997.046	-7.58497
0.777	997.038	-7.59464
0.778	997.031	-7.6043
0.779	997.023	-7.61397
0.78	997.016	-7.62363
0.781	997.008	-7.6333
0.782	997	-7.64296
0.783	996.993	-7.65263
0.784	996.985	-7.66229
0.785	996.977	-7.67195
0.786	996.97	-7.68161
0.787	996.962	-7.69128
0.788	996.954	-7.70094
0.789	996.947	-7.7106
0.79	996.939	-7.72026
0.791	996.931	-7.72992
0.792	996.923	-7.73958
0.793	996.916	-7.74924
0.794	996.908	-7.7589
0.795	996.9	-7.76856
0.796	996.892	-7.77822
0.797	996.885	-7.78788
0.798	996.877	-7.79754
0.799	996.869	-7.8072
0.8	996.861	-7.81685
0.801	996.853	-7.82651
0.802	996.846	-7.83617
0.803	996.838	-7.84582
0.804	996.83	-7.85548
0.805	996.822	-7.86513
0.806	996.814	-7.87479
0.807	996.806	-7.88444
0.808	996.798	-7.8941
0.809	996.79	-7.90375
0.81	996.783	-7.91341
0.811	996.775	-7.92306
0.812	996.767	-7.93271
0.813	996.759	-7.94236
0.814	996.751	-7.95202
0.815	996.743	-7.96167
0.816	996.735	-7.97132
0.817	996.727	-7.98097
0.818	996.719	-7.99062
0.819	996.711	-8.00027
0.82	996.703	-8.00992
0.821	996.695	-8.01957
0.822	996.687	-8.02922
0.823	996.679	-8.03887
0.824	996.671	-8.04852
0.825	996.663	-8.05816
0.826	996.655	-8.06781
0.827	996.647	-8.07746
0.828	996.639	-8.08711
0.829	996.63	-8.09675
0.83	996.622	-8.1064
0.831	996.614	-8.11604
0.832	996.606	-8.12569
0.833	996.598	-8.13533
0.834	996.59	-8.14498
0.835	996.582	-8.15462
0.836	996.574	-8.16427
0.837	996.565	-8.17391
0.838	996.557	-8.18355
0.839	996.549	-8.19319
0.84	996.541	-8.20284
0.841	996.533	-8.21248
0.842	996.524	-8.22212
0.843	996.516	-8.23176
0.844	996.508	-8.2414
0.845	996.5	-8.25104
0.846	996.491	-8.26068
0.847	996.483	-8.27032
0.848	996.475	-8.27996
0.849	996.467	-8.2896
0.85	996.458	-8.29923
0.851	996.45	-8.30887
0.852	996.442	-8.31851
0.853	996.433	-8.32815
0.854	996.425	-8.33778
0.855	996.417	-8.34742
0.856	996.408	-8.35705
0.857	996.4	-8.36669
0.858	996.392	-8.37632
0.859	996.383	-8.38596
0.86	996.375	-8.39559
0.861	996.366	-8.40523
0.862	996.358	-8.41486
0.863	996.35	-8.42449
0.864	996.341	-8.43412
0.865	996.333	-8.44376
0.866	996.324	-8.45339
0.867	996.316	-8.46302
0.868	996.307	-8.47265
0.869	996.299	-8.48228
0.87	996.29	-8.49191
0.871	996.282	-8.50154
0.872	996.273	-8.51117
0.873	996.265	-8.5208
0.874	996.256	-8.53042
0.875	996.248	-8.54005
0.876	996.239	-8.54968
0.877	996.231	-8.55931
0.878	996.222	-8.56893
0.879	996.214	-8.57856
0.88	996.205	-8.58819
0.881	996.196	-8.59781
0.882	996.188	-8.60744
0.883	996.179	-8.61706
0.884	996.171	-8.62669
0.885	996.162	-8.63631
0.886	996.153	-8.64593
0.887	996.145	-8.65556
0.888	996.136	-8.66518
0.889	996.127	-8.6748
0.89	996.119	-8.68442
0.891	996.11	-8.69404
0.892	996.101	-8.70366
0.893	996.092	-8.71328
0.894	996.084	-8.7229
0.895	996.075	-8.73252
0.896	996.066	-8.74214
0.897	996.058	-8.75176
0.898	996.049	-8.76138
0.899	996.04	-8.771
0.9	996.031	-8.78061
0.901	996.022	-8.79023
0.902	996.014	-8.79985
0.903	996.005	-8.80946
0.904	995.996	-8.81908
0.905	995.987	-8.8287
0.906	995.978	-8.83831
0.907	995.97	-8.84793
0.908	995.961	-8.85754
0.909	995.952	-8.86715
0.91	995.943	-8.87677
0.911	995.934	-8.88638
0.912	995.925	-8.89599
0.913	995.916	-8.9056
0.914	995.907	-8.91521
0.915	995.898	-8.92483
0.916	995.89	-8.93444
0.917	995.881	-8.94405
0.918	995.872	-8.95366
0.919	995.863	-8.96327
0.92	995.854	-8.97287
0.921	995.845	-8.98248
0.922	995.836	-8.99209
0.923	995.827	-9.0017
0.924	995.818	-9.01131
0.925	995.809	-9.02091
0.926	995.8	-9.03052
0.927	995.791	-9.04013
0.928	995.782	-9.04973
0.929	995.773	-9.05934
0.93	995.764	-9.06894
0.931	995.754	-9.07854
0.932	995.745	-9.08815
0.933	995.736	-9.09775
0.934	995.727	-9.10735
0.935	995.718	-9.11696
0.936	995.709	-9.12656
0.937	995.7	-9.13616
0.938	995.691	-9.14576
0.939	995.682	-9.15536
0.94	995.672	-9.16496
0.941	995.663	-9.17456
0.942	995.654	-9.18416
0.943	995.645	-9.19376
0.944	995.636	-9.20336
0.945	995.626	-9.21296
0.946	995.617	-9.22255
0.947	995.608	-9.23215
0.948	995.599	-9.24175
0.949	995.589	-9.25134
0.95	995.58	-9.26094
0.951	995.571	-9.27054
0.952	995.562	-9.28013
0.953	995.552	-9.28973
0.954	995.543	-9.29932
0.955	995.534	-9.30891
0.956	995.524	-9.31851
0.957	995.515	-9.3281
0.958	995.506	-9.33769
0.959	995.496	-9.34728
0.96	995.487	-9.35687
0.961	995.478	-9.36646
0.962	995.468	-9.37606
0.963	995.459	-9.38565
0.964	995.45	-9.39523
0.965	995.44	-9.40482
0.966	995.431	-9.41441
0.967	995.421	-9.424
0.968	995.412	-9.43359
0.969	995.403	-9.44318
0.97	995.393	-9.45276
0.971	995.384	-9.46235
0.972	995.374	-9.47194
0.973	995.365	-9.48152
0.974	995.355	-9.49111
0.975	995.346	-9.50069
0.976	995.336	-9.51027
0.977	995.327	-9.51986
0.978	995.317	-9.52944
0.979	995.308	-9.53902
0.98	995.298	-9.54861
0.981	995.289	-9.55819
0.982	995.279	-9.56777
0.983	995.269	-9.57735
0.984	995.26	-9.58693
0.985	995.25	-9.59651
0.986	995.241	-9.60609
0.987	995.231	-9.61567
0.988	995.221	-9.62525
0.989	995.212	-9.63483
0.99	995.202	-9.6444
0.991	995.192	-9.65398
0.992	995.183	-9.66356
0.993	995.173	-9.67313
0.994	995.163	-9.68271
0.995	995.154	-9.69229
0.996	995.144	-9.70186
0.997	995.134	-9.71143
0.998	995.125	-9.72101
0.999	995.115	-9.73058
1	995.105	-9.74016
